State,StateName,Region,FIPS,ColonyCount,TotalProduction,YieldPerColony,PricePerLB,ProductionValue,Stocks,YearRecorded,Clothianidin,Imidacloprid,Thiamethoxam,Acetamiprid,Thiacloprid,CombinedNeonic,ColonyGrowth,GrowthOutcome
NJ,New Jersey,Northeast,34,11000.0,352000.0,32,2.36,831000.0,70000.0,2009,799.7,627.9,373.2,493.3,74.4,2368.5,22.22222222,1
NJ,New Jersey,Northeast,34,13000.0,455000.0,35,1.9,865000.0,73000.0,2010,574.5,896.4,667.8,204.4,44.4,2387.5,18.18181818,1
NJ,New Jersey,Northeast,34,11000.0,451000.0,41,3.7,1669000.0,135000.0,2011,328.3,1257.1,342.0,630.8,171.6,2729.8,-15.38461538,0
NJ,New Jersey,Northeast,34,14000.0,462000.0,33,1.97,910000.0,51000.0,2012,1433.6,1333.7,842.1,1029.7,64.7,4703.8,27.27272727,1
NJ,New Jersey,Northeast,34,11000.0,484000.0,44,4.19,2028000.0,34000.0,2013,1716.7,874.5,1156.3,195.9,82.6,4026.0,-21.42857143,0
NJ,New Jersey,Northeast,34,12000.0,360000.0,30,3.13,1127000.0,119000.0,2014,1988.4,1220.4,235.7,875.7,139.2,4459.4,9.090909091,1
NJ,New Jersey,Northeast,34,12000.0,324000.0,27,4.2,1361000.0,207000.0,2015,21.7,580.4,30.5,1015.2,215.4,1863.2,0.0,0
NJ,New Jersey,Northeast,34,12000.0,324000.0,27,7.09,2297000.0,198000.0,2016,55.9,409.2,80.6,696.0,71.3,1313.0,0.0,0
NM,New Mexico,West,35,19000.0,1235000.0,65,0.83,1025000.0,247000.0,1995,0.0,111.2,0.0,0.0,0.0,111.2,0.0,0
NM,New Mexico,West,35,15000.0,1155000.0,77,0.91,1051000.0,219000.0,1996,0.0,1547.7,0.0,0.0,0.0,1547.7,-21.05263158,0
NM,New Mexico,West,35,15000.0,900000.0,60,0.87,783000.0,396000.0,1997,0.0,1823.6,0.0,0.0,0.0,1823.6,0.0,0
NM,New Mexico,West,35,14000.0,770000.0,55,0.76,585000.0,470000.0,1998,0.0,443.9,0.0,0.0,0.0,443.9,-6.666666667,0
NM,New Mexico,West,35,15000.0,780000.0,52,0.77,601000.0,476000.0,1999,0.0,385.7,0.0,0.0,0.0,385.7,7.142857143,1
NM,New Mexico,West,35,15000.0,960000.0,64,0.72,691000.0,739000.0,2000,0.0,735.3,0.0,0.0,0.0,735.3,0.0,0
NM,New Mexico,West,35,10000.0,700000.0,70,0.66,462000.0,350000.0,2001,0.0,426.2,0.6,0.0,0.0,426.8,-33.33333333,0
NM,New Mexico,West,35,11000.0,484000.0,44,1.1,532000.0,252000.0,2002,0.0,629.1,93.2,40.9,0.0,763.2,10.0,1
NM,New Mexico,West,35,6000.0,246000.0,41,1.2,295000.0,108000.0,2003,0.0,722.6,62.0,22.9,0.0,807.5,-45.45454545,0
NM,New Mexico,West,35,8000.0,352000.0,44,1.19,419000.0,127000.0,2004,157.9,3143.2,255.7,134.0,0.0,3690.8,33.33333333,1
NM,New Mexico,West,35,7000.0,343000.0,49,1.03,353000.0,113000.0,2005,682.3,3013.0,642.8,100.9,0.0,4439.0,-12.5,0
NM,New Mexico,West,35,7000.0,336000.0,48,1.19,400000.0,104000.0,2006,222.6,3587.4,227.6,58.4,0.0,4096.0,0.0,0
NM,New Mexico,West,35,6000.0,354000.0,59,1.42,503000.0,138000.0,2007,478.1,3233.7,270.8,46.3,0.0,4028.9,-14.28571429,0
NM,New Mexico,West,35,6000.0,288000.0,48,1.48,426000.0,95000.0,2008,876.2,3192.4,307.6,42.6,0.0,4418.8,0.0,0
NM,New Mexico,West,35,7000.0,420000.0,60,1.59,668000.0,143000.0,2009,661.2,2559.8,693.1,23.7,0.0,3937.8,16.66666667,1
NM,New Mexico,West,35,7000.0,462000.0,66,1.58,730000.0,157000.0,2010,1111.4,2061.3,546.2,80.9,0.0,3799.8,0.0,0
NM,New Mexico,West,35,7000.0,392000.0,56,1.69,662000.0,153000.0,2011,779.5,4876.6,975.6,23.7,0.0,6655.4,0.0,0
NM,New Mexico,West,35,5000.0,260000.0,52,3.39,881000.0,99000.0,2012,2160.8,1612.1,715.7,6.7,0.0,4495.3,-28.57142857,0
NV,Nevada,West,32,14000.0,756000.0,54,1.08,816000.0,174000.0,1994,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0
NV,Nevada,West,32,10000.0,290000.0,29,0.9,261000.0,38000.0,1995,0.0,44.4,0.0,0.0,0.0,44.4,-28.57142857,0
NV,Nevada,West,32,14000.0,854000.0,61,1.05,897000.0,68000.0,1996,0.0,62.4,0.0,0.0,0.0,62.4,40.0,1
NV,Nevada,West,32,14000.0,854000.0,61,1.14,974000.0,171000.0,1997,0.0,83.7,0.0,0.0,0.0,83.7,0.0,0
NV,Nevada,West,32,10000.0,460000.0,46,1.65,759000.0,175000.0,1998,0.0,274.4,0.0,0.0,0.0,274.4,-28.57142857,0
NV,Nevada,West,32,9000.0,405000.0,45,1.54,624000.0,271000.0,1999,0.0,48.4,0.0,0.0,0.0,48.4,-10.0,0
NV,Nevada,West,32,10000.0,350000.0,35,1.45,508000.0,95000.0,2000,0.0,170.2,0.0,0.0,0.0,170.2,11.11111111,1
NV,Nevada,West,32,9000.0,450000.0,50,2.14,963000.0,36000.0,2001,0.0,208.6,0.0,0.0,0.0,208.6,-10.0,0
NV,Nevada,West,32,9000.0,558000.0,62,2.67,1490000.0,61000.0,2002,0.0,72.4,25.3,0.1,0.0,97.8,0.0,0
NV,Nevada,West,32,6000.0,384000.0,64,2.04,783000.0,46000.0,2003,0.0,192.6,30.4,0.3,0.0,223.3,-33.33333333,0
NV,Nevada,West,32,14000.0,770000.0,55,1.78,1371000.0,316000.0,2004,7.4,286.4,12.6,2.0,0.0,308.4,133.3333333,1
NV,Nevada,West,32,12000.0,552000.0,46,3.11,1717000.0,442000.0,2005,1.1,141.7,54.5,2.5,0.0,199.8,-14.28571429,0
NV,Nevada,West,32,9000.0,333000.0,37,3.62,1205000.0,50000.0,2006,20.5,35.7,70.9,1.2,0.0,128.3,-25.0,0
NV,Nevada,West,32,10000.0,280000.0,28,2.99,837000.0,67000.0,2007,1.1,91.0,25.5,2.6,0.0,120.2,11.11111111,1
NV,Nevada,West,32,10000.0,290000.0,29,1.42,412000.0,52000.0,2008,5.3,293.3,31.6,2.9,0.0,333.1,0.0,0
NY,New York,Northeast,36,70000.0,5250000.0,75,0.71,3728000.0,2100000.0,1995,0.0,1232.5,0.0,0.0,0.0,1232.5,2.9411764710000003,1
NY,New York,Northeast,36,68000.0,5440000.0,80,0.89,4842000.0,2557000.0,1996,0.0,2217.1,0.0,0.0,0.0,2217.1,-2.857142857,0
NY,New York,Northeast,36,72000.0,4320000.0,60,0.85,3672000.0,2246000.0,1997,0.0,1879.7,0.0,0.0,0.0,1879.7,5.882352941000001,1
NY,New York,Northeast,36,65000.0,5200000.0,80,0.7,3640000.0,2444000.0,1998,0.0,1608.8,0.0,0.0,0.0,1608.8,-9.722222222000001,0
NY,New York,Northeast,36,69000.0,4830000.0,70,0.66,3188000.0,2077000.0,1999,0.0,2334.9,0.0,0.0,0.0,2334.9,6.153846154,1
NY,New York,Northeast,36,58000.0,4640000.0,80,0.55,2552000.0,2274000.0,2000,0.0,2148.3,0.0,0.0,0.0,2148.3,-15.94202899,0
NY,New York,Northeast,36,53000.0,3710000.0,70,0.79,2931000.0,1781000.0,2001,0.0,3265.2,0.0,0.0,0.0,3265.2,-8.620689655,0
NY,New York,Northeast,36,60000.0,5880000.0,98,1.25,7350000.0,2470000.0,2002,0.0,12341.9,295.6,0.0,0.0,12637.5,13.20754717,1
NY,New York,Northeast,36,67000.0,4824000.0,72,1.36,6561000.0,1640000.0,2003,0.0,2100.9,458.0,0.0,0.0,2558.9,11.66666667,1
NY,New York,Northeast,36,64000.0,4288000.0,67,1.36,5832000.0,1887000.0,2004,195.7,2201.9,977.9,99.2,70.3,3545.0,-4.47761194,0
NY,New York,Northeast,36,59000.0,4307000.0,73,1.34,5771000.0,2283000.0,2005,752.2,2556.1,1153.9,570.5,1552.2,6584.9,-7.8125,0
NY,New York,Northeast,36,58000.0,3712000.0,64,1.3,4826000.0,2376000.0,2006,1417.8,2174.4,2009.4,3508.6,1329.7,10439.9,-1.694915254,0
NY,New York,Northeast,36,53000.0,3021000.0,57,1.38,4169000.0,1843000.0,2007,5398.3,2053.9,4548.6,724.8,1162.1,13887.7,-8.620689655,0
NY,New York,Northeast,36,50000.0,3500000.0,70,1.65,5775000.0,1260000.0,2008,7010.1,3272.2,1420.9,3287.3,1660.6,16651.1,-5.660377358,0
NY,New York,Northeast,36,45000.0,2925000.0,65,1.93,5645000.0,936000.0,2009,7854.8,2846.6,1764.8,3748.7,3734.7,19949.6,-10.0,0
NY,New York,Northeast,36,45000.0,2880000.0,64,1.96,5645000.0,1123000.0,2010,4970.4,3743.7,2583.9,4216.3,3655.0,19169.3,0.0,0
NY,New York,Northeast,36,49000.0,2744000.0,56,1.96,5378000.0,1235000.0,2011,10515.4,3369.5,4264.2,4339.4,2439.6,24928.1,8.888888889,1
NY,New York,Northeast,36,51000.0,2601000.0,51,2.23,5800000.0,988000.0,2012,11006.8,6886.2,3483.3,2382.7,2385.5,26144.5,4.081632653,1
NY,New York,Northeast,36,55000.0,2640000.0,48,2.12,5597000.0,1030000.0,2013,19919.1,12241.7,5150.3,3126.4,3885.8,44323.3,7.843137255,1
NY,New York,Northeast,36,60000.0,3300000.0,55,2.83,9339000.0,1518000.0,2014,17458.9,11993.6,5763.1,2931.1,3482.3,41629.0,9.090909091,1
NY,New York,Northeast,36,58000.0,3596000.0,62,2.94,10572000.0,899000.0,2015,4.8,1199.2,899.9,3811.2,1367.5,7282.6,-3.333333333,0
NY,New York,Northeast,36,64000.0,3648000.0,57,3.19,11637000.0,1167000.0,2016,10.0,1526.1,975.4,4208.4,2904.2,9624.1,10.34482759,1
OH,Ohio,Midwest,39,25000.0,1550000.0,62,0.74,1147000.0,930000.0,1995,0.0,2012.0,0.0,0.0,0.0,2012.0,-7.407407407000001,0
OH,Ohio,Midwest,39,24000.0,1680000.0,70,0.96,1613000.0,840000.0,1996,0.0,638.6,0.0,0.0,0.0,638.6,-4.0,0
OH,Ohio,Midwest,39,22000.0,1760000.0,80,0.85,1496000.0,827000.0,1997,0.0,531.6,0.0,0.0,0.0,531.6,-8.333333332999999,0
OH,Ohio,Midwest,39,18000.0,1404000.0,78,0.83,1165000.0,702000.0,1998,0.0,1029.2,0.0,0.0,0.0,1029.2,-18.18181818,0
OH,Ohio,Midwest,39,20000.0,1480000.0,74,0.72,1066000.0,784000.0,1999,0.0,1099.0,0.0,0.0,0.0,1099.0,11.11111111,1
OH,Ohio,Midwest,39,18000.0,1170000.0,65,0.79,924000.0,585000.0,2000,0.0,896.8,0.0,0.0,0.0,896.8,-10.0,0
OH,Ohio,Midwest,39,18000.0,1458000.0,81,1.01,1473000.0,569000.0,2001,0.0,813.6,0.0,0.0,0.0,813.6,0.0,0
OH,Ohio,Midwest,39,18000.0,1260000.0,70,1.44,1814000.0,504000.0,2002,0.0,1134.1,45.0,0.0,0.0,1179.1,0.0,0
OH,Ohio,Midwest,39,15000.0,750000.0,50,1.4,1050000.0,278000.0,2003,0.0,432.6,114.3,67.7,0.0,614.6,-16.66666667,0
OH,Ohio,Midwest,39,16000.0,928000.0,58,1.53,1420000.0,353000.0,2004,4343.4,6482.9,1432.4,33.9,202.8,12495.4,6.666666667,1
OH,Ohio,Midwest,39,15000.0,1035000.0,69,1.4,1449000.0,580000.0,2005,10132.8,2235.4,4942.4,363.5,46.2,17720.3,-6.25,0
OH,Ohio,Midwest,39,14000.0,784000.0,56,1.4,1098000.0,282000.0,2006,9702.0,3590.7,7270.3,135.8,77.0,20775.8,-6.666666667,0
OH,Ohio,Midwest,39,14000.0,854000.0,61,1.77,1512000.0,376000.0,2007,12110.5,4013.8,9938.2,156.8,198.8,26418.1,0.0,0
OH,Ohio,Midwest,39,14000.0,742000.0,53,1.68,1247000.0,371000.0,2008,19787.1,2704.6,16039.9,145.5,136.4,38813.5,0.0,0
OH,Ohio,Midwest,39,11000.0,550000.0,50,2.81,1546000.0,132000.0,2009,24415.2,11197.2,17718.0,285.9,93.1,53709.4,-21.42857143,0
OH,Ohio,Midwest,39,18000.0,1116000.0,62,2.28,2544000.0,346000.0,2010,16751.5,30783.9,20696.9,126.6,113.2,68472.1,63.63636364,1
OH,Ohio,Midwest,39,15000.0,990000.0,66,2.34,2317000.0,228000.0,2011,28900.0,34598.0,16213.6,207.7,338.9,80258.2,-16.66666667,0
OH,Ohio,Midwest,39,18000.0,1080000.0,60,2.46,2657000.0,410000.0,2012,53550.3,30901.0,18157.5,113.0,62.2,102784.0,20.0,1
OH,Ohio,Midwest,39,17000.0,765000.0,45,3.29,2517000.0,390000.0,2013,62683.6,32189.0,19344.1,269.3,53.8,114539.8,-5.555555556,0
OH,Ohio,Midwest,39,15000.0,915000.0,61,3.58,3276000.0,256000.0,2014,73525.7,33297.8,20062.8,493.9,41.6,127421.8,-11.76470588,0
OH,Ohio,Midwest,39,17000.0,850000.0,50,3.6,3060000.0,357000.0,2015,19.5,5637.8,3022.3,280.3,166.4,9126.3,13.33333333,1
OH,Ohio,Midwest,39,15000.0,1185000.0,79,3.93,4657000.0,664000.0,2016,12.3,1101.0,898.4,161.9,0.0,2173.6,-11.76470588,0
OK,Oklahoma,South,40,4000.0,304000.0,76,0.93,283000.0,112000.0,1995,0.0,156.3,0.0,0.0,0.0,156.3,-20.0,0
OK,Oklahoma,South,40,4000.0,236000.0,59,1.09,257000.0,54000.0,1996,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0
OK,Oklahoma,South,40,4000.0,232000.0,58,1.37,318000.0,97000.0,1997,0.0,1065.1,0.0,0.0,0.0,1065.1,0.0,0
OK,Oklahoma,South,40,4000.0,204000.0,51,1.24,253000.0,63000.0,1998,0.0,119.4,0.0,0.0,0.0,119.4,0.0,0
OK,Oklahoma,South,40,6000.0,270000.0,45,1.34,362000.0,49000.0,1999,0.0,153.0,0.0,0.0,0.0,153.0,50.0,1
OK,Oklahoma,South,40,7000.0,245000.0,35,1.26,309000.0,64000.0,2000,0.0,307.5,0.0,0.0,0.0,307.5,16.66666667,1
OK,Oklahoma,South,40,4000.0,188000.0,47,1.43,269000.0,105000.0,2001,0.0,206.3,5.0,0.0,0.0,211.3,-42.85714286,0
OK,Oklahoma,South,40,3000.0,159000.0,53,1.63,259000.0,51000.0,2002,0.0,66.5,36.0,108.0,0.0,210.5,-25.0,0
OK,Oklahoma,South,40,3000.0,141000.0,47,1.84,259000.0,69000.0,2003,0.0,134.1,13.0,33.0,0.0,180.1,0.0,0
OR,Oregon,West,41,50000.0,3250000.0,65,0.52,1690000.0,1008000.0,1994,0.0,119.9,0.0,0.0,0.0,119.9,-5.660377358,0
OR,Oregon,West,41,52000.0,2704000.0,52,0.78,2109000.0,2488000.0,1995,0.0,382.6,0.0,0.0,0.0,382.6,4.0,1
OR,Oregon,West,41,55000.0,3245000.0,59,0.93,3018000.0,1071000.0,1996,0.0,1050.6,0.0,0.0,0.0,1050.6,5.769230769,1
OR,Oregon,West,41,50000.0,2650000.0,53,0.79,2094000.0,1537000.0,1997,0.0,1791.5,0.0,0.0,0.0,1791.5,-9.090909091,0
OR,Oregon,West,41,50000.0,2250000.0,45,0.9,2025000.0,1620000.0,1998,0.0,1543.1,0.0,0.0,0.0,1543.1,0.0,0
OR,Oregon,West,41,45000.0,2565000.0,57,0.8,2052000.0,2026000.0,1999,0.0,583.2,0.0,0.0,0.0,583.2,-10.0,0
OR,Oregon,West,41,48000.0,2448000.0,51,0.66,1616000.0,1665000.0,2000,0.0,1739.6,0.0,0.0,0.0,1739.6,6.666666667,1
OR,Oregon,West,41,44000.0,1936000.0,44,0.74,1433000.0,1200000.0,2001,0.0,3188.5,140.7,0.0,0.0,3329.2,-8.333333332999999,0
OR,Oregon,West,41,43000.0,2107000.0,49,1.35,2844000.0,885000.0,2002,0.0,1901.9,448.6,308.3,0.0,2658.8,-2.272727273,0
OR,Oregon,West,41,42000.0,2142000.0,51,1.27,2720000.0,964000.0,2003,0.0,1239.9,430.3,539.2,0.0,2209.4,-2.325581395,0
OR,Oregon,West,41,42000.0,2268000.0,54,1.21,2744000.0,1111000.0,2004,59.2,1682.6,369.6,478.5,466.5,3056.4,0.0,0
OR,Oregon,West,41,39000.0,1638000.0,42,1.08,1769000.0,557000.0,2005,244.9,1407.3,723.6,920.6,278.1,3574.5,-7.142857143,0
OR,Oregon,West,41,46000.0,2208000.0,48,1.05,2318000.0,729000.0,2006,543.4,470.5,628.1,1645.8,566.6,3854.4,17.94871795,1
OR,Oregon,West,41,46000.0,1978000.0,43,1.31,2591000.0,1088000.0,2007,1173.6,1596.4,635.0,1308.2,371.7,5084.9,0.0,0
OR,Oregon,West,41,50000.0,2150000.0,43,1.41,3032000.0,1097000.0,2008,336.7,2943.1,910.0,1230.4,591.0,6011.2,8.695652174,1
OR,Oregon,West,41,55000.0,1870000.0,34,1.54,2880000.0,767000.0,2009,1027.1,4093.0,2166.1,673.0,602.4,8561.6,10.0,1
OR,Oregon,West,41,59000.0,2301000.0,39,1.63,3751000.0,874000.0,2010,1289.4,5111.4,2070.8,918.2,612.1,10001.9,7.272727272999999,1
OR,Oregon,West,41,60000.0,2040000.0,34,1.68,3427000.0,755000.0,2011,451.8,6917.6,1284.3,647.5,281.4,9582.6,1.694915254,1
OR,Oregon,West,41,60000.0,1920000.0,32,2.16,4147000.0,845000.0,2012,571.2,6878.9,4527.9,728.3,345.1,13051.4,0.0,0
OR,Oregon,West,41,62000.0,2170000.0,35,2.39,5186000.0,456000.0,2013,1189.2,7759.4,4135.6,1019.5,453.7,14557.4,3.333333333,1
OR,Oregon,West,41,71000.0,2840000.0,40,2.2,6248000.0,767000.0,2014,993.3,6588.7,5361.1,872.8,219.3,14035.2,14.51612903,1
OR,Oregon,West,41,71000.0,2698000.0,38,2.43,6556000.0,809000.0,2015,65.3,4410.7,235.8,549.8,35.1,5296.7,0.0,0
OR,Oregon,West,41,74000.0,2590000.0,35,1.91,4947000.0,622000.0,2016,327.6,4091.9,108.0,304.9,19.9,4852.3,4.2253521130000005,1
PA,Pennsylvania,Northeast,42,25000.0,1075000.0,43,0.73,785000.0,376000.0,1995,0.0,2086.3,0.0,0.0,0.0,2086.3,-7.407407407000001,0
PA,Pennsylvania,Northeast,42,23000.0,1058000.0,46,1.02,1079000.0,370000.0,1996,0.0,3129.0,0.0,0.0,0.0,3129.0,-8.0,0
PA,Pennsylvania,Northeast,42,22000.0,1056000.0,48,1.0,1056000.0,528000.0,1997,0.0,1455.3,0.0,0.0,0.0,1455.3,-4.347826087,0
PA,Pennsylvania,Northeast,42,26000.0,1716000.0,66,0.8,1373000.0,789000.0,1998,0.0,2068.1,0.0,0.0,0.0,2068.1,18.18181818,1
PA,Pennsylvania,Northeast,42,28000.0,1680000.0,60,0.76,1277000.0,790000.0,1999,0.0,2100.5,0.0,0.0,0.0,2100.5,7.692307692000001,1
PA,Pennsylvania,Northeast,42,25000.0,1125000.0,45,0.76,855000.0,630000.0,2000,0.0,1920.9,0.0,0.0,0.0,1920.9,-10.71428571,0
PA,Pennsylvania,Northeast,42,26000.0,1482000.0,57,0.92,1363000.0,785000.0,2001,0.0,2047.8,1.5,0.0,0.0,2049.3,4.0,1
PA,Pennsylvania,Northeast,42,29000.0,1653000.0,57,1.34,2215000.0,827000.0,2002,0.0,2120.8,187.6,0.0,0.0,2308.4,11.53846154,1
PA,Pennsylvania,Northeast,42,27000.0,1350000.0,50,1.44,1944000.0,419000.0,2003,0.0,1442.0,899.0,0.0,0.0,2341.0,-6.896551724,0
PA,Pennsylvania,Northeast,42,30000.0,1620000.0,54,1.42,2300000.0,810000.0,2004,5459.9,1608.3,1116.8,226.4,443.6,8855.0,11.11111111,1
PA,Pennsylvania,Northeast,42,28000.0,1568000.0,56,1.12,1756000.0,800000.0,2005,8217.6,2002.1,3810.7,410.7,1365.4,15806.5,-6.666666667,0
PA,Pennsylvania,Northeast,42,28000.0,1120000.0,40,1.63,1826000.0,605000.0,2006,6848.4,2111.7,2068.4,417.9,2556.7,14003.1,0.0,0
PA,Pennsylvania,Northeast,42,25000.0,1050000.0,42,1.7,1785000.0,326000.0,2007,9827.4,2193.4,2286.2,835.8,742.5,15885.3,-10.71428571,0
PA,Pennsylvania,Northeast,42,23000.0,1104000.0,48,1.65,1822000.0,276000.0,2008,10003.2,1973.6,2788.5,1012.7,512.5,16290.5,-8.0,0
PA,Pennsylvania,Northeast,42,21000.0,840000.0,40,2.03,1705000.0,319000.0,2009,10994.0,2636.1,2797.3,1156.0,1137.1,18720.5,-8.695652174,0
PA,Pennsylvania,Northeast,42,30000.0,1110000.0,37,2.13,2364000.0,377000.0,2010,5339.0,4065.1,3886.9,1214.6,473.1,14978.7,42.85714286,1
PA,Pennsylvania,Northeast,42,24000.0,1056000.0,44,2.55,2693000.0,306000.0,2011,9158.0,5840.5,4433.8,1576.9,1054.1,22063.3,-20.0,0
PA,Pennsylvania,Northeast,42,16000.0,960000.0,60,2.57,2467000.0,269000.0,2012,16489.1,9714.9,5118.5,2152.4,895.9,34370.8,-33.33333333,0
PA,Pennsylvania,Northeast,42,13000.0,585000.0,45,3.03,1773000.0,257000.0,2013,19178.3,3503.0,5813.4,1651.5,1073.8,31220.0,-18.75,0
PA,Pennsylvania,Northeast,42,17000.0,782000.0,46,2.91,2276000.0,203000.0,2014,22058.6,9313.2,5245.7,1645.5,1616.9,39879.9,30.76923077,1
PA,Pennsylvania,Northeast,42,17000.0,901000.0,53,3.62,3262000.0,225000.0,2015,439.5,2294.2,337.3,2520.4,1382.6,6974.0,0.0,0
PA,Pennsylvania,Northeast,42,19000.0,950000.0,50,3.03,2879000.0,266000.0,2016,942.7,1838.5,1122.5,2319.0,435.5,6658.2,11.76470588,1
SC,South Carolina,South,45,9000.0,810000.0,90,1.26,1021000.0,65000.0,1995,0.0,6.4,0.0,0.0,0.0,6.4,-10.0,0
SC,South Carolina,South,45,9000.0,810000.0,90,1.16,940000.0,81000.0,1996,0.0,216.7,0.0,0.0,0.0,216.7,0.0,0
SC,South Carolina,South,45,7000.0,280000.0,40,0.79,221000.0,67000.0,2001,0.0,631.0,0.0,0.0,0.0,631.0,-22.22222222,0
SC,South Carolina,South,45,5000.0,470000.0,94,1.25,588000.0,14000.0,2002,0.0,295.5,476.3,0.0,0.0,771.8,-28.57142857,0
SC,South Carolina,South,45,4000.0,280000.0,70,1.89,529000.0,8000.0,2003,0.0,625.6,264.9,0.0,0.0,890.5,-20.0,0
SC,South Carolina,South,45,9000.0,486000.0,54,3.97,1929000.0,19000.0,2014,7144.3,5645.3,3728.9,18.6,0.0,16537.1,125.0,1
SC,South Carolina,South,45,14000.0,938000.0,67,4.1,3846000.0,38000.0,2015,900.5,5923.0,1364.2,59.5,0.0,8247.2,55.55555556,1
SC,South Carolina,South,45,16000.0,720000.0,45,4.57,3290000.0,36000.0,2016,2473.2,9400.7,2362.0,34.4,0.0,14270.3,14.28571429,1
SD,South Dakota,Midwest,46,240000.0,20400000.0,85,0.71,14484000.0,4896000.0,1995,0.0,0.4,0.0,0.0,0.0,0.4,-7.692307692000001,0
SD,South Dakota,Midwest,46,240000.0,23280000.0,97,0.9,20952000.0,6751000.0,1996,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0
SD,South Dakota,Midwest,46,240000.0,15600000.0,65,0.74,11544000.0,8736000.0,1997,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0
SD,South Dakota,Midwest,46,225000.0,21375000.0,95,0.64,13680000.0,10901000.0,1998,0.0,29.8,0.0,0.0,0.0,29.8,-6.25,0
SD,South Dakota,Midwest,46,224000.0,23296000.0,104,0.6,13978000.0,13046000.0,1999,0.0,166.3,0.0,0.0,0.0,166.3,-0.444444444,0
SD,South Dakota,Midwest,46,235000.0,28435000.0,121,0.58,16492000.0,12796000.0,2000,0.0,339.1,0.0,0.0,0.0,339.1,4.910714286,1
SD,South Dakota,Midwest,46,235000.0,15275000.0,65,0.71,10845000.0,12220000.0,2001,0.0,129.1,6.8,0.0,0.0,135.9,0.0,0
SD,South Dakota,Midwest,46,225000.0,11475000.0,51,1.42,16295000.0,2410000.0,2002,0.0,14.0,26.1,0.0,0.0,40.1,-4.255319149,0
SD,South Dakota,Midwest,46,215000.0,15050000.0,70,1.43,21522000.0,2709000.0,2003,0.0,23.8,35.5,0.0,0.0,59.3,-4.444444444,0
SD,South Dakota,Midwest,46,215000.0,22575000.0,105,1.01,22801000.0,13545000.0,2004,5911.3,608.5,5271.8,0.0,0.0,11791.6,0.0,0
SD,South Dakota,Midwest,46,220000.0,17380000.0,79,0.83,14425000.0,11818000.0,2005,14632.9,2917.8,5778.2,0.0,0.0,23328.9,2.325581395,1
SD,South Dakota,Midwest,46,225000.0,10575000.0,47,0.94,9941000.0,10575000.0,2006,9656.3,2415.1,7890.2,0.0,0.0,19961.6,2.272727273,1
SD,South Dakota,Midwest,46,255000.0,13260000.0,52,1.02,13525000.0,10608000.0,2007,17259.9,5374.1,12813.5,0.0,0.0,35447.5,13.33333333,1
SD,South Dakota,Midwest,46,225000.0,21375000.0,95,1.34,28643000.0,11970000.0,2008,19030.9,8371.2,15456.4,0.0,0.0,42858.5,-11.76470588,0
SD,South Dakota,Midwest,46,270000.0,17820000.0,66,1.42,25304000.0,6237000.0,2009,25722.1,11245.6,30030.9,0.0,0.0,66998.6,20.0,1
SD,South Dakota,Midwest,46,265000.0,15370000.0,58,1.51,23209000.0,4765000.0,2010,25785.1,19213.3,24743.8,0.0,0.0,69742.2,-1.8518518519999998,0
SD,South Dakota,Midwest,46,250000.0,16500000.0,66,1.7,28050000.0,4290000.0,2011,56469.5,9590.0,31202.5,0.0,0.0,97262.0,-5.660377358,0
SD,South Dakota,Midwest,46,260000.0,16380000.0,63,1.95,31941000.0,3604000.0,2012,83387.2,23306.0,27449.5,0.0,0.0,134142.7,4.0,1
SD,South Dakota,Midwest,46,265000.0,14840000.0,56,2.07,30719000.0,6381000.0,2013,110271.7,41123.6,20578.9,0.0,0.0,171974.2,1.9230769230000002,1
SD,South Dakota,Midwest,46,280000.0,24360000.0,87,2.08,50669000.0,5846000.0,2014,99792.8,15470.3,33505.7,0.0,0.0,148768.8,5.660377358,1
SD,South Dakota,Midwest,46,290000.0,19140000.0,66,1.79,34261000.0,9379000.0,2015,0.0,2380.3,7602.5,0.0,0.0,9982.8,3.571428571,1
SD,South Dakota,Midwest,46,280000.0,19880000.0,71,1.76,34989000.0,12127000.0,2016,0.0,903.9,312.0,0.0,0.0,1215.9,-3.448275862,0
TN,Tennessee,South,47,5000.0,265000.0,53,1.17,310000.0,87000.0,1995,0.0,397.0,0.0,0.0,0.0,397.0,-16.66666667,0
TN,Tennessee,South,47,5000.0,320000.0,64,1.54,493000.0,90000.0,1996,0.0,241.1,0.0,0.0,0.0,241.1,0.0,0
TN,Tennessee,South,47,7000.0,434000.0,62,1.47,638000.0,148000.0,1997,0.0,1292.4,0.0,0.0,0.0,1292.4,40.0,1
TN,Tennessee,South,47,7000.0,448000.0,64,1.32,591000.0,121000.0,1998,0.0,2954.5,0.0,0.0,0.0,2954.5,0.0,0
TN,Tennessee,South,47,8000.0,408000.0,51,1.3,530000.0,106000.0,1999,0.0,3196.2,0.0,0.0,0.0,3196.2,14.28571429,1
TN,Tennessee,South,47,9000.0,549000.0,61,1.43,785000.0,104000.0,2000,0.0,3094.9,0.0,0.0,0.0,3094.9,12.5,1
